num_clients,total_demand,num_trucks,heterogeneous_fleet,demand_pattern,vns_basic_mean_cost,vns_basic_ci_cost_lower,vns_basic_ci_cost_upper,vns_basic_mean_time,vns_basic_cost_std,vns_basic_cost_cv,vns_basic_mean_routes,vns_basic_mean_load_pct,vns_basic_raw_costs,vns_basic_raw_times,vns_basic_raw_routes,vns_basic_raw_load_pcts,vns_intensive_mean_cost,vns_intensive_ci_cost_lower,vns_intensive_ci_cost_upper,vns_intensive_mean_time,vns_intensive_cost_std,vns_intensive_cost_cv,vns_intensive_mean_routes,vns_intensive_mean_load_pct,vns_intensive_raw_costs,vns_intensive_raw_times,vns_intensive_raw_routes,vns_intensive_raw_load_pcts,ag_small_mean_cost,ag_small_ci_cost_lower,ag_small_ci_cost_upper,ag_small_mean_time,ag_small_cost_std,ag_small_cost_cv,ag_small_mean_routes,ag_small_mean_load_pct,ag_small_raw_costs,ag_small_raw_times,ag_small_raw_routes,ag_small_raw_load_pcts,ag_large_mean_cost,ag_large_ci_cost_lower,ag_large_ci_cost_upper,ag_large_mean_time,ag_large_cost_std,ag_large_cost_cv,ag_large_mean_routes,ag_large_mean_load_pct,ag_large_raw_costs,ag_large_raw_times,ag_large_raw_routes,ag_large_raw_load_pcts,ag_mut_high_mean_cost,ag_mut_high_ci_cost_lower,ag_mut_high_ci_cost_upper,ag_mut_high_mean_time,ag_mut_high_cost_std,ag_mut_high_cost_cv,ag_mut_high_mean_routes,ag_mut_high_mean_load_pct,ag_mut_high_raw_costs,ag_mut_high_raw_times,ag_mut_high_raw_routes,ag_mut_high_raw_load_pcts,sa_mean_cost,sa_ci_cost_lower,sa_ci_cost_upper,sa_mean_time,sa_cost_std,sa_cost_cv,sa_mean_routes,sa_mean_load_pct,sa_raw_costs,sa_raw_times,sa_raw_routes,sa_raw_load_pcts,sa_fast_mean_cost,sa_fast_ci_cost_lower,sa_fast_ci_cost_upper,sa_fast_mean_time,sa_fast_cost_std,sa_fast_cost_cv,sa_fast_mean_routes,sa_fast_mean_load_pct,sa_fast_raw_costs,sa_fast_raw_times,sa_fast_raw_routes,sa_fast_raw_load_pcts,ts_mean_cost,ts_ci_cost_lower,ts_ci_cost_upper,ts_mean_time,ts_cost_std,ts_cost_cv,ts_mean_routes,ts_mean_load_pct,ts_raw_costs,ts_raw_times,ts_raw_routes,ts_raw_load_pcts,ts_long_mean_cost,ts_long_ci_cost_lower,ts_long_ci_cost_upper,ts_long_mean_time,ts_long_cost_std,ts_long_cost_cv,ts_long_mean_routes,ts_long_mean_load_pct,ts_long_raw_costs,ts_long_raw_times,ts_long_raw_routes,ts_long_raw_load_pcts
5,6,1,False,heavy_tailed,77.16973474550817,76.88024372507216,77.51510082734922,9.999275207519531e-05,0.5512870337011215,0.0071438243959133264,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 78.13975894482786, 76.76523982706594, 77.91646009986945, 76.76523982706594, 77.91646009986945, 77.13322934811926, 76.76523982706594]","[0.0, 0.0, 0.0, 0.0009999275207519531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",77.52803334813272,77.14267969004797,77.91505034564089,0.0,0.6533660439792842,0.008427481205996833,1.0,6.0,"[78.13975894482786, 76.76523982706594, 77.91646009986945, 77.13322934811926, 76.76523982706594, 77.91646009986945, 76.76523982706594, 77.13322934811926, 78.60571721449624, 78.13975894482786]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.76523982706593,76.76523982706593,76.76523982706593,0.0017011165618896484,1.4210854715202004e-14,1.8512095770449914e-16,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594]","[0.0030024051666259766, 0.0019998550415039062, 0.001001119613647461, 0.0019979476928710938, 0.0009992122650146484, 0.0029993057250976562, 0.0020003318786621094, 0.0010116100311279297, 0.0009987354278564453, 0.0010006427764892578]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.76523982706593,76.76523982706593,76.76523982706593,0.00330047607421875,1.4210854715202004e-14,1.8512095770449914e-16,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594]","[0.004001617431640625, 0.0029973983764648438, 0.003999948501586914, 0.0029993057250976562, 0.003000974655151367, 0.0029990673065185547, 0.0030002593994140625, 0.00400543212890625, 0.0030007362365722656, 0.003000020980834961]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.76523982706593,76.76523982706593,76.76523982706593,0.002300000190734863,1.4210854715202004e-14,1.8512095770449914e-16,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594]","[0.003000020980834961, 0.0020003318786621094, 0.0019996166229248047, 0.0020003318786621094, 0.003000974655151367, 0.0019989013671875, 0.002000093460083008, 0.002999544143676758, 0.0020003318786621094, 0.0019998550415039062]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.76523982706593,76.76523982706593,76.76523982706593,0.20110936164855958,1.4210854715202004e-14,1.8512095770449914e-16,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594]","[0.16751813888549805, 0.19103479385375977, 0.19354033470153809, 0.23509001731872559, 0.20024466514587402, 0.1900310516357422, 0.1980440616607666, 0.18003320693969727, 0.237351655960083, 0.21820569038391113]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",76.76523982706593,76.76523982706593,76.76523982706593,0.009851670265197754,1.4210854715202004e-14,1.8512095770449914e-16,1.0,6.0,"[76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594, 76.76523982706594]","[0.009999513626098633, 0.010000228881835938, 0.010006904602050781, 0.010999679565429688, 0.009509801864624023, 0.01000070571899414, 0.009999990463256836, 0.009999513626098633, 0.010000228881835938, 0.00800013542175293]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",41.726858974033526,41.726858974033526,41.726858974033526,0.012165403366088868,0.0,0.0,1.0,6.0,"[41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526]","[0.007514476776123047, 0.014999628067016602, 0.008999824523925781, 0.00800013542175293, 0.013999700546264648, 0.016000032424926758, 0.015999317169189453, 0.015012264251708984, 0.012129068374633789, 0.00899958610534668]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",41.726858974033526,41.726858974033526,41.726858974033526,0.013547897338867188,0.0,0.0,1.0,6.0,"[41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526, 41.726858974033526]","[0.010999917984008789, 0.01200246810913086, 0.007999658584594727, 0.012002706527709961, 0.017513513565063477, 0.014998674392700195, 0.015509366989135742, 0.014009714126586914, 0.014997720718383789, 0.015445232391357422]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]"
6,12,1,False,heavy_tailed,82.92166897051095,82.3188659371241,83.60012045208889,9.989738464355469e-05,1.0192185896508514,0.012291341965310797,1.0,12.0,"[82.23834179695406, 84.49084513980083, 81.58226647847012, 82.3900189281114, 82.23834179695406, 83.88017598044075, 82.17193983234192, 82.17193983234192, 83.56197477989359, 84.49084513980083]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009989738464355469, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",82.72946639809368,81.88964606163461,83.6307118716052,0.00020000934600830078,1.437664261172748,0.017377898392994782,1.0,12.0,"[84.06265455893652, 81.64866844308226, 84.49084513980083, 81.64866844308226, 83.69659333370967, 84.49084513980083, 81.10327032582386, 81.10327032582386, 81.10327032582386, 83.94657794505292]","[0.0, 0.0010006427764892578, 0.0, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",81.10327032582384,81.10327032582384,81.10327032582384,0.0013998985290527345,1.4210854715202004e-14,1.7521925636427967e-16,1.0,12.0,"[81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386]","[0.004001617431640625, 0.0019986629486083984, 0.0010023117065429688, 0.0010001659393310547, 0.00099945068359375, 0.0009984970092773438, 0.00099945068359375, 0.0009989738464355469, 0.0009999275207519531, 0.0009999275207519531]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",81.10327032582384,81.10327032582384,81.10327032582384,0.013554978370666503,1.4210854715202004e-14,1.7521925636427967e-16,1.0,12.0,"[81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386]","[0.03512692451477051, 0.04403233528137207, 0.006000995635986328, 0.003999233245849609, 0.003999948501586914, 0.007000923156738281, 0.004999399185180664, 0.003999471664428711, 0.009000778198242188, 0.017389774322509766]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",81.10327032582384,81.10327032582384,81.10327032582384,0.0036996841430664063,1.4210854715202004e-14,1.7521925636427967e-16,1.0,12.0,"[81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386, 81.10327032582386]","[0.003997802734375, 0.003999948501586914, 0.008000373840332031, 0.003000974655151367, 0.0029973983764648438, 0.002998828887939453, 0.004000425338745117, 0.0030007362365722656, 0.002000093460083008, 0.0030002593994140625]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",83.69659333370967,83.69659333370967,83.69659333370967,0.18842809200286864,0.0,0.0,1.0,12.0,"[83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967, 83.69659333370967]","[0.21123290061950684, 0.18703913688659668, 0.20803236961364746, 0.18804502487182617, 0.2189950942993164, 0.18122529983520508, 0.18853449821472168, 0.21313714981079102, 0.13952326774597168, 0.14851617813110352]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",85.14214905758672,85.14214905758672,85.14214905758672,0.008452248573303223,0.0,0.0,1.0,12.0,"[85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672, 85.14214905758672]","[0.005999565124511719, 0.007002115249633789, 0.009999275207519531, 0.005998373031616211, 0.005003452301025391, 0.007999420166015625, 0.010004043579101562, 0.01000070571899414, 0.01251840591430664, 0.009997129440307617]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]",22.213419063694708,22.213419063694708,22.213419063694708,0.0178558349609375,0.0,0.0,1.0,7.000000000000002,"[22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708]","[0.01949453353881836, 0.01852107048034668, 0.018999099731445312, 0.014002799987792969, 0.016999483108520508, 0.017999649047851562, 0.019005537033081055, 0.018512248992919922, 0.01699972152709961, 0.018024206161499023]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001]",22.213419063694708,22.213419063694708,22.213419063694708,0.01720244884490967,0.0,0.0,1.0,7.000000000000002,"[22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708, 22.213419063694708]","[0.021509885787963867, 0.018999099731445312, 0.01900029182434082, 0.01900005340576172, 0.012000560760498047, 0.012003660202026367, 0.010508298873901367, 0.017006635665893555, 0.020994901657104492, 0.021001100540161133]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001, 7.000000000000001]"
7,16,1,False,heavy_tailed,74.03708662454258,72.79471024542279,75.54176465179879,0.00020000934600830078,2.1636555092321643,0.029223941782103205,1.0,16.0,"[76.86909347874297, 71.62333938086736, 72.39943959439911, 78.43895221751669, 74.20123162961657, 73.42513141608482, 75.52682764070767, 73.39995941832717, 71.39247066517632, 73.09442080398696]","[0.0, 0.0009999275207519531, 0.0, 0.0, 0.0, 0.0010001659393310547, 0.0, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",74.63398114824662,72.28865634213348,77.321983416214,0.00019996166229248048,4.128066121981362,0.05531081229315265,1.0,16.0,"[69.33608208727648, 77.76838531640568, 71.39247066517632, 74.0054667625034, 71.80243273751702, 71.39247066517632, 78.71650760557928, 72.27654854360433, 76.15202196557176, 83.49742513365565]","[0.0, 0.00099945068359375, 0.0, 0.0, 0.0, 0.0, 0.0010001659393310547, 0.0, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",69.33608208727648,69.33608208727648,69.33608208727648,0.001700139045715332,0.0,0.0,1.0,16.0,"[69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648]","[0.0030035972595214844, 0.001997709274291992, 0.0019998550415039062, 0.0020003318786621094, 0.003000020980834961, 0.0009999275207519531, 0.0010001659393310547, 0.0010001659393310547, 0.0010008811950683594, 0.0009987354278564453]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",69.33608208727648,69.33608208727648,69.33608208727648,0.002700138092041016,0.0,0.0,1.0,16.0,"[69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648]","[0.004001140594482422, 0.004000425338745117, 0.0019996166229248047, 0.003000497817993164, 0.001999378204345703, 0.0030012130737304688, 0.001998424530029297, 0.003002166748046875, 0.001998424530029297, 0.002000093460083008]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",69.33608208727648,69.33608208727648,69.33608208727648,0.0028524875640869142,0.0,0.0,1.0,16.0,"[69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648]","[0.002000570297241211, 0.0019998550415039062, 0.0009996891021728516, 0.001999378204345703, 0.0010013580322265625, 0.002008199691772461, 0.001997709274291992, 0.0009999275207519531, 0.007999658584594727, 0.0075185298919677734]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",69.33608208727648,69.33608208727648,69.33608208727648,0.20401403903961182,0.0,0.0,1.0,16.0,"[69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648, 69.33608208727648]","[0.21103429794311523, 0.1790447235107422, 0.2479996681213379, 0.212235689163208, 0.21917128562927246, 0.21600794792175293, 0.1674044132232666, 0.20266389846801758, 0.18254733085632324, 0.20203113555908203]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",73.39995941832717,73.39995941832717,73.39995941832717,0.007434248924255371,0.0,0.0,1.0,16.0,"[73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717, 73.39995941832717]","[0.0069997310638427734, 0.0070002079010009766, 0.005998373031616211, 0.0060002803802490234, 0.005999565124511719, 0.0060007572174072266, 0.005999088287353516, 0.010346174240112305, 0.010006427764892578, 0.009991884231567383]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",5.783661905180233,5.783661905180233,5.783661905180233,0.0028998136520385744,0.0,0.0,1.0,8.0,"[5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233]","[0.002998828887939453, 0.0029997825622558594, 0.003003358840942383, 0.0029964447021484375, 0.002000093460083008, 0.0030040740966796875, 0.0029973983764648438, 0.003001689910888672, 0.0029981136322021484, 0.00299835205078125]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",5.783661905180233,5.783661905180233,5.783661905180233,0.020963239669799804,0.0,0.0,1.0,8.0,"[5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233, 5.783661905180233]","[0.013506889343261719, 0.014998435974121094, 0.018998384475708008, 0.019001007080078125, 0.027006149291992188, 0.02660679817199707, 0.021999359130859375, 0.013999462127685547, 0.026999950408935547, 0.026515960693359375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
8,18,1,False,heavy_tailed,115.4147654510488,113.87796057641305,116.85874941543516,0.00020003318786621094,2.4641266052137505,0.021350185096194366,1.0,18.0,"[117.86831159171643, 111.91123098017466, 119.7494332282386, 114.23041475790316, 115.62494372523294, 110.990537485363, 115.05119509400419, 116.72188461234475, 115.78870915734328, 116.21099387816682]","[0.0, 0.0010004043579101562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009999275207519531, 0.0, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",115.09451269982415,113.10871834092171,117.35264453263086,0.00020003318786621094,3.3558741777536563,0.029157551468209864,1.0,18.0,"[110.83897111887399, 119.42167405309415, 115.00473810982974, 113.34407368778965, 122.10629705042348, 114.32286622360104, 117.51643139616493, 113.70791297267336, 112.36539237917943, 112.31677000661179]","[0.0, 0.0, 0.0, 0.0010020732879638672, 0.0, 0.0, 0.0, 0.0, 0.0009982585906982422, 0.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",102.11148669745396,102.11148669745396,102.11148669745396,0.020199060440063477,1.4210854715202004e-14,1.3916999129889602e-16,1.0,18.0,"[102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394]","[0.06447172164916992, 0.06352043151855469, 0.04099893569946289, 0.02200174331665039, 0.0029990673065185547, 0.0009989738464355469, 0.0019998550415039062, 0.0019998550415039062, 0.0009996891021728516, 0.0020003318786621094]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",102.11148669745396,102.11148669745396,102.11148669745396,0.0038196802139282226,1.4210854715202004e-14,1.3916999129889602e-16,1.0,18.0,"[102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394]","[0.0031974315643310547, 0.004000186920166016, 0.004000186920166016, 0.0039997100830078125, 0.003999948501586914, 0.003999233245849609, 0.0030007362365722656, 0.004002094268798828, 0.003997087478637695, 0.004000186920166016]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",102.11148669745396,102.11148669745396,102.11148669745396,0.002499890327453613,1.4210854715202004e-14,1.3916999129889602e-16,1.0,18.0,"[102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394]","[0.00299835205078125, 0.002000093460083008, 0.0019998550415039062, 0.0020003318786621094, 0.0030002593994140625, 0.0020003318786621094, 0.0029993057250976562, 0.002000093460083008, 0.0029997825622558594, 0.003000497817993164]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",102.11148669745396,102.11148669745396,102.11148669745396,0.17506065368652343,1.4210854715202004e-14,1.3916999129889602e-16,1.0,18.0,"[102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394, 102.11148669745394]","[0.21166467666625977, 0.1970055103302002, 0.17603754997253418, 0.1995227336883545, 0.1785428524017334, 0.19405627250671387, 0.1638658046722412, 0.1562650203704834, 0.13561367988586426, 0.1380324363708496]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",106.96362081606586,106.96362081606586,106.96362081606586,0.007491636276245117,1.4210854715202004e-14,1.3285689664188652e-16,1.0,18.0,"[106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584, 106.96362081606584]","[0.005990743637084961, 0.010075092315673828, 0.005986452102661133, 0.01000523567199707, 0.008528470993041992, 0.005160331726074219, 0.005002260208129883, 0.006997823715209961, 0.009997844696044922, 0.007172107696533203]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]",42.291702123551474,42.291702123551474,42.291702123551474,0.004620838165283203,0.0,0.0,1.0,9.0,"[42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474]","[0.00500035285949707, 0.0029985904693603516, 0.0039997100830078125, 0.004002094268798828, 0.0040073394775390625, 0.0049991607666015625, 0.004000186920166016, 0.00550389289855957, 0.008006572723388672, 0.003690481185913086]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]",42.291702123551474,42.291702123551474,42.291702123551474,0.017006421089172365,0.0,0.0,1.0,9.0,"[42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474, 42.291702123551474]","[0.014999628067016602, 0.01599597930908203, 0.01700425148010254, 0.017506837844848633, 0.014999866485595703, 0.015000343322753906, 0.01800060272216797, 0.023001909255981445, 0.016025304794311523, 0.01752948760986328]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0]"
